site,ido,keido,train,hour,minute,rinji
42,36.31713957,136.3385152,down30,16,24,
43,36.32083619,136.3508146,down30,16,24,
44,36.32382481,136.3657497,down30,16,22,
45,36.32421804,136.3843941,down30,16,21,
46,36.32799296,136.4002077,down30,16,20,
47,36.33860895,136.4188521,down30,16,19,
48,36.35228964,136.4327134,down30,16,18,
49,36.37147,136.4419868,down30,16,17,
50,36.38349462,136.4493079,down30,16,17,
51,36.39944599,136.4526268,down30,16,16,
52,36.40281336,136.4527486,down30,16,16,
53,36.41610106,136.4543839,down30,16,14,
54,36.42968959,136.4625835,down30,16,13,
55,36.44429656,136.4800566,down30,16,13,
56,36.46643737,136.493625,down30,16,11,
57,36.4834705,136.5069983,down30,16,11,
58,36.50842473,136.5352089,down30,16,9,
59,36.5253142,136.5629901,down30,16,8,
60,36.53535544,136.5850922,down30,16,7,
61,36.55283912,136.6205407,down30,16,6,
62,36.56697342,136.6395826,down30,16,5,
63,36.57823804,136.6475734,down30,16,5,
1,35.64539102,136.0768759,down31,17,17,
2,35.65929747,136.0950707,down31,17,16,
3,35.68497762,136.1070751,down31,17,14,
4,35.70317626,136.1146778,down31,17,14,
5,35.76586476,136.1402872,down31,17,11,
6,35.81812155,136.1610947,down31,17,8,
7,35.84958885,136.1775007,down31,17,7,
8,35.86416602,136.1882852,down31,17,6,
9,35.88516998,136.195938,down31,17,5,
10,35.89558136,136.1990239,down31,17,5,
11,35.90843921,136.20189,down31,17,3,
12,35.9223765,136.2070656,down31,17,2,
13,35.93421603,136.2145703,down31,17,2,
14,35.94846303,136.2176757,down31,17,1,
15,35.95411921,136.2170287,down31,17,1,
16,35.9687815,136.215476,down31,17,0,
17,36.00602189,136.2232084,down31,16,58,
18,36.01643618,136.2235517,down31,16,58,
19,36.03156916,136.2189168,down31,16,57,
20,36.04413021,136.2178633,down31,16,56,
21,36.05494258,136.2181561,down31,16,56,
22,36.06046657,136.2220607,down31,16,56,
23,36.06215635,136.2235144,down31,16,56,
24,36.06622689,136.2287961,down31,16,54,
25,36.07190789,136.2329936,down31,16,54,
26,36.08208533,136.2370934,down31,16,53,
27,36.09186705,136.244024,down31,16,53,
28,36.10259398,136.2450978,down31,16,52,
29,36.10961302,136.2446097,down31,16,52,
30,36.11978558,136.2442193,down31,16,51,
31,36.12554155,136.2450002,down31,16,51,
32,36.1353967,136.2489048,down31,16,51,
33,36.15037415,136.2528094,down31,16,50,
34,36.16314214,136.250369,down31,16,49,
35,36.17858705,136.2451954,down31,16,48,
36,36.1894597,136.2416813,down31,16,48,
37,36.20513572,136.2361172,down31,16,47,
38,36.21466584,136.2348483,down31,16,47,
39,36.22513975,136.235922,down31,16,45,
40,36.25497877,136.252907,down31,16,43,
41,36.2996766,136.3170399,down31,16,40,
42,36.31713957,136.3385152,down31,16,39,
43,36.32083619,136.3508146,down31,16,39,
44,36.32382481,136.3657497,down31,16,37,
45,36.32421804,136.3843941,down31,16,36,
46,36.32799296,136.4002077,down31,16,35,
47,36.33860895,136.4188521,down31,16,34,
48,36.35228964,136.4327134,down31,16,33,
49,36.37147,136.4419868,down31,16,32,
50,36.38349462,136.4493079,down31,16,32,
51,36.39944599,136.4526268,down31,16,31,
52,36.40281336,136.4527486,down31,16,31,
53,36.41610106,136.4543839,down31,16,29,
54,36.42968959,136.4625835,down31,16,28,
55,36.44429656,136.4800566,down31,16,27,
56,36.46643737,136.493625,down31,16,26,
57,36.4834705,136.5069983,down31,16,25,
58,36.50842473,136.5352089,down31,16,24,
59,36.5253142,136.5629901,down31,16,22,
60,36.53535544,136.5850922,down31,16,22,
61,36.55283912,136.6205407,down31,16,20,
62,36.56697342,136.6395826,down31,16,19,
63,36.57823804,136.6475734,down31,16,19,
1,35.64539102,136.0768759,down32,17,36,
2,35.65929747,136.0950707,down32,17,35,
3,35.68497762,136.1070751,down32,17,34,
4,35.70317626,136.1146778,down32,17,33,
5,35.76586476,136.1402872,down32,17,30,
6,35.81812155,136.1610947,down32,17,28,
7,35.84958885,136.1775007,down32,17,27,
8,35.86416602,136.1882852,down32,17,26,
9,35.88516998,136.195938,down32,17,25,
10,35.89558136,136.1990239,down32,17,25,
11,35.90843921,136.20189,down32,17,25,
12,35.9223765,136.2070656,down32,17,24,
13,35.93421603,136.2145703,down32,17,24,
14,35.94846303,136.2176757,down32,17,23,
15,35.95411921,136.2170287,down32,17,23,
16,35.9687815,136.215476,down32,17,22,
17,36.00602189,136.2232084,down32,17,21,
18,36.01643618,136.2235517,down32,17,20,
19,36.03156916,136.2189168,down32,17,20,
20,36.04413021,136.2178633,down32,17,19,
21,36.05494258,136.2181561,down32,17,19,
22,36.06046657,136.2220607,down32,17,19,
23,36.06215635,136.2235144,down32,17,19,
24,36.06622689,136.2287961,down32,17,17,
25,36.07190789,136.2329936,down32,17,17,
26,36.08208533,136.2370934,down32,17,17,
27,36.09186705,136.244024,down32,17,16,
28,36.10259398,136.2450978,down32,17,16,
29,36.10961302,136.2446097,down32,17,16,
30,36.11978558,136.2442193,down32,17,15,
31,36.12554155,136.2450002,down32,17,15,
32,36.1353967,136.2489048,down32,17,15,
33,36.15037415,136.2528094,down32,17,14,
34,36.16314214,136.250369,down32,17,14,
35,36.17858705,136.2451954,down32,17,13,
36,36.1894597,136.2416813,down32,17,13,
37,36.20513572,136.2361172,down32,17,12,
38,36.21466584,136.2348483,down32,17,12,
39,36.22513975,136.235922,down32,17,11,
40,36.25497877,136.252907,down32,17,10,
41,36.2996766,136.3170399,down32,17,8,
42,36.31713957,136.3385152,down32,17,7,
43,36.32083619,136.3508146,down32,17,7,
44,36.32382481,136.3657497,down32,17,6,
45,36.32421804,136.3843941,down32,17,6,
46,36.32799296,136.4002077,down32,17,5,
47,36.33860895,136.4188521,down32,17,5,
48,36.35228964,136.4327134,down32,17,4,
49,36.37147,136.4419868,down32,17,3,
50,36.38349462,136.4493079,down32,17,3,
51,36.39944599,136.4526268,down32,17,2,
52,36.40281336,136.4527486,down32,17,2,
53,36.41610106,136.4543839,down32,17,2,
54,36.42968959,136.4625835,down32,17,1,
55,36.44429656,136.4800566,down32,17,0,
56,36.46643737,136.493625,down32,16,59,
57,36.4834705,136.5069983,down32,16,59,
58,36.50842473,136.5352089,down32,16,58,
59,36.5253142,136.5629901,down32,16,57,
60,36.53535544,136.5850922,down32,16,56,
61,36.55283912,136.6205407,down32,16,55,
62,36.56697342,136.6395826,down32,16,54,
63,36.57823804,136.6475734,down32,16,54,
1,35.64539102,136.0768759,down33,17,59,
2,35.65929747,136.0950707,down33,17,58,
3,35.68497762,136.1070751,down33,17,56,
4,35.70317626,136.1146778,down33,17,56,
5,35.76586476,136.1402872,down33,17,53,
6,35.81812155,136.1610947,down33,17,50,
7,35.84958885,136.1775007,down33,17,49,
8,35.86416602,136.1882852,down33,17,48,
9,35.88516998,136.195938,down33,17,47,
10,35.89558136,136.1990239,down33,17,47,
11,35.90843921,136.20189,down33,17,45,
12,35.9223765,136.2070656,down33,17,44,
13,35.93421603,136.2145703,down33,17,44,
14,35.94846303,136.2176757,down33,17,43,
15,35.95411921,136.2170287,down33,17,43,
16,35.9687815,136.215476,down33,17,42,
17,36.00602189,136.2232084,down33,17,40,
18,36.01643618,136.2235517,down33,17,40,
19,36.03156916,136.2189168,down33,17,39,
20,36.04413021,136.2178633,down33,17,38,
21,36.05494258,136.2181561,down33,17,38,
22,36.06046657,136.2220607,down33,17,38,
23,36.06215635,136.2235144,down33,17,38,
24,36.06622689,136.2287961,down33,17,36,
25,36.07190789,136.2329936,down33,17,36,
26,36.08208533,136.2370934,down33,17,35,
27,36.09186705,136.244024,down33,17,35,
28,36.10259398,136.2450978,down33,17,34,
29,36.10961302,136.2446097,down33,17,34,
30,36.11978558,136.2442193,down33,17,33,
31,36.12554155,136.2450002,down33,17,33,
32,36.1353967,136.2489048,down33,17,33,
33,36.15037415,136.2528094,down33,17,32,
34,36.16314214,136.250369,down33,17,31,
35,36.17858705,136.2451954,down33,17,30,
36,36.1894597,136.2416813,down33,17,30,
37,36.20513572,136.2361172,down33,17,29,
38,36.21466584,136.2348483,down33,17,29,
39,36.22513975,136.235922,down33,17,27,
40,36.25497877,136.252907,down33,17,25,
41,36.2996766,136.3170399,down33,17,22,
42,36.31713957,136.3385152,down33,17,21,
43,36.32083619,136.3508146,down33,17,21,
44,36.32382481,136.3657497,down33,17,19,
45,36.32421804,136.3843941,down33,17,18,
46,36.32799296,136.4002077,down33,17,17,
47,36.33860895,136.4188521,down33,17,16,
48,36.35228964,136.4327134,down33,17,15,
49,36.37147,136.4419868,down33,17,14,
50,36.38349462,136.4493079,down33,17,14,
51,36.39944599,136.4526268,down33,17,13,
52,36.40281336,136.4527486,down33,17,13,
53,36.41610106,136.4543839,down33,17,11,
54,36.42968959,136.4625835,down33,17,10,
55,36.44429656,136.4800566,down33,17,10,
56,36.46643737,136.493625,down33,17,8,
57,36.4834705,136.5069983,down33,17,8,
58,36.50842473,136.5352089,down33,17,6,
59,36.5253142,136.5629901,down33,17,5,
60,36.53535544,136.5850922,down33,17,4,
61,36.55283912,136.6205407,down33,17,3,
62,36.56697342,136.6395826,down33,17,2,
63,36.57823804,136.6475734,down33,17,2,
1,35.64539102,136.0768759,down34,18,17,
2,35.65929747,136.0950707,down34,18,16,
3,35.68497762,136.1070751,down34,18,14,
4,35.70317626,136.1146778,down34,18,14,
5,35.76586476,136.1402872,down34,18,11,
6,35.81812155,136.1610947,down34,18,8,
7,35.84958885,136.1775007,down34,18,7,
8,35.86416602,136.1882852,down34,18,6,
9,35.88516998,136.195938,down34,18,5,
10,35.89558136,136.1990239,down34,18,5,
11,35.90843921,136.20189,down34,18,3,
12,35.9223765,136.2070656,down34,18,2,
13,35.93421603,136.2145703,down34,18,2,
14,35.94846303,136.2176757,down34,18,1,
15,35.95411921,136.2170287,down34,18,1,
16,35.9687815,136.215476,down34,18,0,
17,36.00602189,136.2232084,down34,17,58,
18,36.01643618,136.2235517,down34,17,58,
19,36.03156916,136.2189168,down34,17,57,
20,36.04413021,136.2178633,down34,17,56,
21,36.05494258,136.2181561,down34,17,56,
22,36.06046657,136.2220607,down34,17,56,
23,36.06215635,136.2235144,down34,17,56,
24,36.06622689,136.2287961,down34,17,54,
25,36.07190789,136.2329936,down34,17,54,
26,36.08208533,136.2370934,down34,17,53,
27,36.09186705,136.244024,down34,17,53,
28,36.10259398,136.2450978,down34,17,53,
29,36.10961302,136.2446097,down34,17,52,
30,36.11978558,136.2442193,down34,17,52,
31,36.12554155,136.2450002,down34,17,52,
32,36.1353967,136.2489048,down34,17,51,
33,36.15037415,136.2528094,down34,17,50,
34,36.16314214,136.250369,down34,17,50,
35,36.17858705,136.2451954,down34,17,49,
36,36.1894597,136.2416813,down34,17,49,
37,36.20513572,136.2361172,down34,17,48,
38,36.21466584,136.2348483,down34,17,48,
39,36.22513975,136.235922,down34,17,46,
40,36.25497877,136.252907,down34,17,44,
41,36.2996766,136.3170399,down34,17,40,
42,36.31713957,136.3385152,down34,17,39,
43,36.32083619,136.3508146,down34,17,39,
44,36.32382481,136.3657497,down34,17,37,
45,36.32421804,136.3843941,down34,17,36,
46,36.32799296,136.4002077,down34,17,36,
47,36.33860895,136.4188521,down34,17,35,
48,36.35228964,136.4327134,down34,17,34,
49,36.37147,136.4419868,down34,17,33,
50,36.38349462,136.4493079,down34,17,32,
51,36.39944599,136.4526268,down34,17,32,
52,36.40281336,136.4527486,down34,17,32,
53,36.41610106,136.4543839,down34,17,30,
54,36.42968959,136.4625835,down34,17,29,
55,36.44429656,136.4800566,down34,17,28,
56,36.46643737,136.493625,down34,17,27,
57,36.4834705,136.5069983,down34,17,26,
58,36.50842473,136.5352089,down34,17,25,
59,36.5253142,136.5629901,down34,17,23,
60,36.53535544,136.5850922,down34,17,23,
61,36.55283912,136.6205407,down34,17,21,
62,36.56697342,136.6395826,down34,17,20,
63,36.57823804,136.6475734,down34,17,20,
1,35.64539102,136.0768759,down35,18,36,
2,35.65929747,136.0950707,down35,18,35,
3,35.68497762,136.1070751,down35,18,34,
4,35.70317626,136.1146778,down35,18,33,
5,35.76586476,136.1402872,down35,18,30,
6,35.81812155,136.1610947,down35,18,28,
7,35.84958885,136.1775007,down35,18,27,
8,35.86416602,136.1882852,down35,18,26,
9,35.88516998,136.195938,down35,18,25,
10,35.89558136,136.1990239,down35,18,25,
11,35.90843921,136.20189,down35,18,25,
12,35.9223765,136.2070656,down35,18,24,
13,35.93421603,136.2145703,down35,18,24,
14,35.94846303,136.2176757,down35,18,23,
15,35.95411921,136.2170287,down35,18,23,
16,35.9687815,136.215476,down35,18,22,
17,36.00602189,136.2232084,down35,18,21,
18,36.01643618,136.2235517,down35,18,20,
19,36.03156916,136.2189168,down35,18,20,
20,36.04413021,136.2178633,down35,18,19,
21,36.05494258,136.2181561,down35,18,19,
22,36.06046657,136.2220607,down35,18,19,
23,36.06215635,136.2235144,down35,18,19,
24,36.06622689,136.2287961,down35,18,17,
25,36.07190789,136.2329936,down35,18,17,
26,36.08208533,136.2370934,down35,18,17,
27,36.09186705,136.244024,down35,18,16,
28,36.10259398,136.2450978,down35,18,16,
29,36.10961302,136.2446097,down35,18,16,
30,36.11978558,136.2442193,down35,18,15,
31,36.12554155,136.2450002,down35,18,15,
32,36.1353967,136.2489048,down35,18,15,
33,36.15037415,136.2528094,down35,18,14,
34,36.16314214,136.250369,down35,18,14,
35,36.17858705,136.2451954,down35,18,13,
36,36.1894597,136.2416813,down35,18,13,
37,36.20513572,136.2361172,down35,18,12,
38,36.21466584,136.2348483,down35,18,12,
39,36.22513975,136.235922,down35,18,12,
40,36.25497877,136.252907,down35,18,11,
41,36.2996766,136.3170399,down35,18,8,
42,36.31713957,136.3385152,down35,18,7,
43,36.32083619,136.3508146,down35,18,7,
44,36.32382481,136.3657497,down35,18,7,
45,36.32421804,136.3843941,down35,18,6,
46,36.32799296,136.4002077,down35,18,6,
47,36.33860895,136.4188521,down35,18,5,
48,36.35228964,136.4327134,down35,18,5,
49,36.37147,136.4419868,down35,18,4,
50,36.38349462,136.4493079,down35,18,3,
51,36.39944599,136.4526268,down35,18,3,
52,36.40281336,136.4527486,down35,18,3,
53,36.41610106,136.4543839,down35,18,2,
54,36.42968959,136.4625835,down35,18,2,
55,36.44429656,136.4800566,down35,18,1,
56,36.46643737,136.493625,down35,18,0,
57,36.4834705,136.5069983,down35,18,0,
58,36.50842473,136.5352089,down35,17,58,
59,36.5253142,136.5629901,down35,17,57,
60,36.53535544,136.5850922,down35,17,57,
61,36.55283912,136.6205407,down35,17,56,
62,36.56697342,136.6395826,down35,17,55,
63,36.57823804,136.6475734,down35,17,55,
1,35.64539102,136.0768759,down36,19,2,
2,35.65929747,136.0950707,down36,19,1,
3,35.68497762,136.1070751,down36,18,59,
4,35.70317626,136.1146778,down36,18,59,
5,35.76586476,136.1402872,down36,18,56,
6,35.81812155,136.1610947,down36,18,53,
7,35.84958885,136.1775007,down36,18,52,
8,35.86416602,136.1882852,down36,18,51,
9,35.88516998,136.195938,down36,18,50,
10,35.89558136,136.1990239,down36,18,50,
11,35.90843921,136.20189,down36,18,48,
12,35.9223765,136.2070656,down36,18,47,
13,35.93421603,136.2145703,down36,18,47,
14,35.94846303,136.2176757,down36,18,46,
15,35.95411921,136.2170287,down36,18,46,
16,35.9687815,136.215476,down36,18,45,
17,36.00602189,136.2232084,down36,18,43,
18,36.01643618,136.2235517,down36,18,43,
19,36.03156916,136.2189168,down36,18,42,
20,36.04413021,136.2178633,down36,18,41,
21,36.05494258,136.2181561,down36,18,41,
22,36.06046657,136.2220607,down36,18,41,
23,36.06215635,136.2235144,down36,18,41,
24,36.06622689,136.2287961,down36,18,39,
25,36.07190789,136.2329936,down36,18,39,
26,36.08208533,136.2370934,down36,18,38,
27,36.09186705,136.244024,down36,18,38,
28,36.10259398,136.2450978,down36,18,37,
29,36.10961302,136.2446097,down36,18,37,
30,36.11978558,136.2442193,down36,18,36,
31,36.12554155,136.2450002,down36,18,36,
32,36.1353967,136.2489048,down36,18,36,
33,36.15037415,136.2528094,down36,18,35,
34,36.16314214,136.250369,down36,18,34,
35,36.17858705,136.2451954,down36,18,33,
36,36.1894597,136.2416813,down36,18,33,
37,36.20513572,136.2361172,down36,18,32,
38,36.21466584,136.2348483,down36,18,32,
39,36.22513975,136.235922,down36,18,30,
40,36.25497877,136.252907,down36,18,28,
41,36.2996766,136.3170399,down36,18,25,
42,36.31713957,136.3385152,down36,18,24,
43,36.32083619,136.3508146,down36,18,24,
44,36.32382481,136.3657497,down36,18,22,
45,36.32421804,136.3843941,down36,18,21,
46,36.32799296,136.4002077,down36,18,20,
47,36.33860895,136.4188521,down36,18,19,
48,36.35228964,136.4327134,down36,18,18,
49,36.37147,136.4419868,down36,18,17,
50,36.38349462,136.4493079,down36,18,17,
51,36.39944599,136.4526268,down36,18,16,
52,36.40281336,136.4527486,down36,18,16,
53,36.41610106,136.4543839,down36,18,14,
54,36.42968959,136.4625835,down36,18,13,
55,36.44429656,136.4800566,down36,18,13,
56,36.46643737,136.493625,down36,18,11,
57,36.4834705,136.5069983,down36,18,11,
58,36.50842473,136.5352089,down36,18,9,
59,36.5253142,136.5629901,down36,18,8,
60,36.53535544,136.5850922,down36,18,7,
61,36.55283912,136.6205407,down36,18,6,
62,36.56697342,136.6395826,down36,18,5,
63,36.57823804,136.6475734,down36,18,5,
1,35.64539102,136.0768759,down37,19,18,
2,35.65929747,136.0950707,down37,19,17,
3,35.68497762,136.1070751,down37,19,16,
4,35.70317626,136.1146778,down37,19,15,
5,35.76586476,136.1402872,down37,19,12,
6,35.81812155,136.1610947,down37,19,10,
7,35.84958885,136.1775007,down37,19,9,
8,35.86416602,136.1882852,down37,19,8,
9,35.88516998,136.195938,down37,19,7,
10,35.89558136,136.1990239,down37,19,7,
11,35.90843921,136.20189,down37,19,5,
12,35.9223765,136.2070656,down37,19,4,
13,35.93421603,136.2145703,down37,19,4,
14,35.94846303,136.2176757,down37,19,3,
15,35.95411921,136.2170287,down37,19,3,
16,35.9687815,136.215476,down37,19,2,
17,36.00602189,136.2232084,down37,19,0,
18,36.01643618,136.2235517,down37,19,0,
19,36.03156916,136.2189168,down37,18,59,
20,36.04413021,136.2178633,down37,18,58,
21,36.05494258,136.2181561,down37,18,58,
22,36.06046657,136.2220607,down37,18,58,
23,36.06215635,136.2235144,down37,18,58,
24,36.06622689,136.2287961,down37,18,56,
25,36.07190789,136.2329936,down37,18,56,
26,36.08208533,136.2370934,down37,18,55,
27,36.09186705,136.244024,down37,18,55,
28,36.10259398,136.2450978,down37,18,54,
29,36.10961302,136.2446097,down37,18,54,
30,36.11978558,136.2442193,down37,18,53,
31,36.12554155,136.2450002,down37,18,53,
32,36.1353967,136.2489048,down37,18,53,
33,36.15037415,136.2528094,down37,18,52,
34,36.16314214,136.250369,down37,18,51,
35,36.17858705,136.2451954,down37,18,50,
36,36.1894597,136.2416813,down37,18,50,
37,36.20513572,136.2361172,down37,18,49,
38,36.21466584,136.2348483,down37,18,49,
39,36.22513975,136.235922,down37,18,47,
40,36.25497877,136.252907,down37,18,45,
41,36.2996766,136.3170399,down37,18,42,
42,36.31713957,136.3385152,down37,18,41,
43,36.32083619,136.3508146,down37,18,41,
44,36.32382481,136.3657497,down37,18,39,
45,36.32421804,136.3843941,down37,18,38,
46,36.32799296,136.4002077,down37,18,37,
47,36.33860895,136.4188521,down37,18,36,
48,36.35228964,136.4327134,down37,18,35,
49,36.37147,136.4419868,down37,18,34,
50,36.38349462,136.4493079,down37,18,34,
51,36.39944599,136.4526268,down37,18,33,
52,36.40281336,136.4527486,down37,18,33,
53,36.41610106,136.4543839,down37,18,31,
54,36.42968959,136.4625835,down37,18,30,
55,36.44429656,136.4800566,down37,18,30,
56,36.46643737,136.493625,down37,18,28,
57,36.4834705,136.5069983,down37,18,28,
58,36.50842473,136.5352089,down37,18,26,
59,36.5253142,136.5629901,down37,18,25,
60,36.53535544,136.5850922,down37,18,24,
61,36.55283912,136.6205407,down37,18,23,
62,36.56697342,136.6395826,down37,18,22,
63,36.57823804,136.6475734,down37,18,22,
1,35.64539102,136.0768759,down38,19,32,
2,35.65929747,136.0950707,down38,19,31,
3,35.68497762,136.1070751,down38,19,30,
4,35.70317626,136.1146778,down38,19,29,
5,35.76586476,136.1402872,down38,19,26,
6,35.81812155,136.1610947,down38,19,24,
7,35.84958885,136.1775007,down38,19,23,
8,35.86416602,136.1882852,down38,19,22,
9,35.88516998,136.195938,down38,19,21,
10,35.89558136,136.1990239,down38,19,21,
11,35.90843921,136.20189,down38,19,21,
12,35.9223765,136.2070656,down38,19,20,
13,35.93421603,136.2145703,down38,19,20,
14,35.94846303,136.2176757,down38,19,19,
15,35.95411921,136.2170287,down38,19,19,
16,35.9687815,136.215476,down38,19,18,
17,36.00602189,136.2232084,down38,19,17,
18,36.01643618,136.2235517,down38,19,16,
19,36.03156916,136.2189168,down38,19,16,
20,36.04413021,136.2178633,down38,19,15,
21,36.05494258,136.2181561,down38,19,15,
22,36.06046657,136.2220607,down38,19,15,
23,36.06215635,136.2235144,down38,19,15,
24,36.06622689,136.2287961,down38,19,13,
25,36.07190789,136.2329936,down38,19,13,
26,36.08208533,136.2370934,down38,19,13,
27,36.09186705,136.244024,down38,19,12,
28,36.10259398,136.2450978,down38,19,12,
29,36.10961302,136.2446097,down38,19,12,
30,36.11978558,136.2442193,down38,19,11,
31,36.12554155,136.2450002,down38,19,11,
32,36.1353967,136.2489048,down38,19,11,
33,36.15037415,136.2528094,down38,19,10,
34,36.16314214,136.250369,down38,19,10,
35,36.17858705,136.2451954,down38,19,9,
36,36.1894597,136.2416813,down38,19,9,
37,36.20513572,136.2361172,down38,19,8,
38,36.21466584,136.2348483,down38,19,8,
39,36.22513975,136.235922,down38,19,7,
40,36.25497877,136.252907,down38,19,6,
41,36.2996766,136.3170399,down38,19,4,
42,36.31713957,136.3385152,down38,19,3,
43,36.32083619,136.3508146,down38,19,3,
44,36.32382481,136.3657497,down38,19,2,
45,36.32421804,136.3843941,down38,19,2,
46,36.32799296,136.4002077,down38,19,1,
47,36.33860895,136.4188521,down38,19,1,
48,36.35228964,136.4327134,down38,19,0,
49,36.37147,136.4419868,down38,18,59,
50,36.38349462,136.4493079,down38,18,59,
51,36.39944599,136.4526268,down38,18,58,
52,36.40281336,136.4527486,down38,18,58,
53,36.41610106,136.4543839,down38,18,58,
54,36.42968959,136.4625835,down38,18,57,
55,36.44429656,136.4800566,down38,18,56,
56,36.46643737,136.493625,down38,18,55,
57,36.4834705,136.5069983,down38,18,55,
58,36.50842473,136.5352089,down38,18,54,
59,36.5253142,136.5629901,down38,18,53,
60,36.53535544,136.5850922,down38,18,52,
61,36.55283912,136.6205407,down38,18,51,
62,36.56697342,136.6395826,down38,18,50,
63,36.57823804,136.6475734,down38,18,50,
1,35.64539102,136.0768759,down39,19,37,
2,35.65929747,136.0950707,down39,19,36,
3,35.68497762,136.1070751,down39,19,35,
4,35.70317626,136.1146778,down39,19,34,
5,35.76586476,136.1402872,down39,19,31,
6,35.81812155,136.1610947,down39,19,29,
7,35.84958885,136.1775007,down39,19,28,
8,35.86416602,136.1882852,down39,19,27,
9,35.88516998,136.195938,down39,19,26,
10,35.89558136,136.1990239,down39,19,26,
11,35.90843921,136.20189,down39,19,26,
12,35.9223765,136.2070656,down39,19,25,
13,35.93421603,136.2145703,down39,19,25,
14,35.94846303,136.2176757,down39,19,24,
15,35.95411921,136.2170287,down39,19,24,
16,35.9687815,136.215476,down39,19,23,
17,36.00602189,136.2232084,down39,19,22,
18,36.01643618,136.2235517,down39,19,21,
19,36.03156916,136.2189168,down39,19,21,
20,36.04413021,136.2178633,down39,19,20,
21,36.05494258,136.2181561,down39,19,20,
22,36.06046657,136.2220607,down39,19,20,
23,36.06215635,136.2235144,down39,19,20,
24,36.06622689,136.2287961,down39,19,18,
25,36.07190789,136.2329936,down39,19,18,
26,36.08208533,136.2370934,down39,19,18,
27,36.09186705,136.244024,down39,19,17,
28,36.10259398,136.2450978,down39,19,17,
29,36.10961302,136.2446097,down39,19,17,
30,36.11978558,136.2442193,down39,19,16,
31,36.12554155,136.2450002,down39,19,16,
32,36.1353967,136.2489048,down39,19,16,
33,36.15037415,136.2528094,down39,19,15,
34,36.16314214,136.250369,down39,19,15,
35,36.17858705,136.2451954,down39,19,14,
36,36.1894597,136.2416813,down39,19,14,
37,36.20513572,136.2361172,down39,19,13,
38,36.21466584,136.2348483,down39,19,13,
39,36.22513975,136.235922,down39,19,12,
40,36.25497877,136.252907,down39,19,11,
41,36.2996766,136.3170399,down39,19,9,
42,36.31713957,136.3385152,down39,19,8,
43,36.32083619,136.3508146,down39,19,7,
44,36.32382481,136.3657497,down39,19,7,
45,36.32421804,136.3843941,down39,19,6,
46,36.32799296,136.4002077,down39,19,6,
47,36.33860895,136.4188521,down39,19,5,
48,36.35228964,136.4327134,down39,19,4,
49,36.37147,136.4419868,down39,19,4,
50,36.38349462,136.4493079,down39,19,3,
51,36.39944599,136.4526268,down39,19,3,
52,36.40281336,136.4527486,down39,19,2,
53,36.41610106,136.4543839,down39,19,2,
54,36.42968959,136.4625835,down39,19,1,
55,36.44429656,136.4800566,down39,19,1,
56,36.46643737,136.493625,down39,19,0,
57,36.4834705,136.5069983,down39,18,59,
58,36.50842473,136.5352089,down39,18,58,
59,36.5253142,136.5629901,down39,18,57,
60,36.53535544,136.5850922,down39,18,56,
61,36.55283912,136.6205407,down39,18,55,
62,36.56697342,136.6395826,down39,18,54,
63,36.57823804,136.6475734,down39,18,54,
1,35.64539102,136.0768759,down40,20,3,
2,35.65929747,136.0950707,down40,20,2,
3,35.68497762,136.1070751,down40,20,0,
4,35.70317626,136.1146778,down40,20,0,
5,35.76586476,136.1402872,down40,19,57,
6,35.81812155,136.1610947,down40,19,54,
7,35.84958885,136.1775007,down40,19,53,
8,35.86416602,136.1882852,down40,19,52,
9,35.88516998,136.195938,down40,19,51,
10,35.89558136,136.1990239,down40,19,51,
11,35.90843921,136.20189,down40,19,49,
12,35.9223765,136.2070656,down40,19,48,
13,35.93421603,136.2145703,down40,19,48,
14,35.94846303,136.2176757,down40,19,47,
15,35.95411921,136.2170287,down40,19,47,
16,35.9687815,136.215476,down40,19,46,
17,36.00602189,136.2232084,down40,19,44,
18,36.01643618,136.2235517,down40,19,44,
19,36.03156916,136.2189168,down40,19,43,
20,36.04413021,136.2178633,down40,19,42,
21,36.05494258,136.2181561,down40,19,42,
22,36.06046657,136.2220607,down40,19,42,
23,36.06215635,136.2235144,down40,19,42,
24,36.06622689,136.2287961,down40,19,40,
25,36.07190789,136.2329936,down40,19,40,
26,36.08208533,136.2370934,down40,19,39,
27,36.09186705,136.244024,down40,19,39,
28,36.10259398,136.2450978,down40,19,38,
29,36.10961302,136.2446097,down40,19,38,
30,36.11978558,136.2442193,down40,19,37,
31,36.12554155,136.2450002,down40,19,37,
32,36.1353967,136.2489048,down40,19,37,
33,36.15037415,136.2528094,down40,19,36,
34,36.16314214,136.250369,down40,19,35,
35,36.17858705,136.2451954,down40,19,34,
36,36.1894597,136.2416813,down40,19,34,
37,36.20513572,136.2361172,down40,19,33,
38,36.21466584,136.2348483,down40,19,33,
39,36.22513975,136.235922,down40,19,31,
40,36.25497877,136.252907,down40,19,29,
41,36.2996766,136.3170399,down40,19,26,
42,36.31713957,136.3385152,down40,19,25,
43,36.32083619,136.3508146,down40,19,25,
44,36.32382481,136.3657497,down40,19,23,
45,36.32421804,136.3843941,down40,19,22,
46,36.32799296,136.4002077,down40,19,21,
47,36.33860895,136.4188521,down40,19,20,
48,36.35228964,136.4327134,down40,19,19,
49,36.37147,136.4419868,down40,19,18,
50,36.38349462,136.4493079,down40,19,18,
